[-92.64999999999976, -92.64999999999954, 2147483647.0, -92.64999999999952, -92.64999999999955, -92.64999999999958, -92.6499999999997, -92.6499999999994, -92.64999999999976, -92.64999999999935, -92.64999999999958, -92.64999999999975, -92.64999999999932, -92.64999999999976, -92.64999999999962, -92.64999999999979, -92.64999999999971, -92.6499999999992, -92.64999999999914, -92.64999999999968, -92.64999999999975, -92.64999999999951, -92.64999999999958, 2147483647.0, -92.64999999999984, -92.64999999999971, -92.6499999999994, 2147483647.0, -92.64999999999968, -92.6499999999994, -92.64999999999964, -92.6499999999997, -92.64999999999947, -92.64999999999941, -92.64999999999961, -92.64999999999971, -92.64999999999948, -92.64999999999961, -92.64999999999841, -92.64999999999947, -92.64999999999968, -92.64999999999861, -92.6499999999996, -92.64999999999964, -92.64999999999918, -92.64999999999962, -92.64999999999966, -92.64999999999948, -92.6499999999988, -92.64999999999984];10;1;{'far_enough': 1.3848468678563532, 'generations': 5, 'level_limit': 2, 'meataepoch2': 5, 'mutation1': 0.34270197661679364, 'mutation2': 0.030937909128287144, 'pop1': 38, 'pop2': 23, 'sample_dev2': 1.4292931260551431}
[-92.64999999999853, -92.64999999999961, -92.6499999999986, 2147483647.0, -92.64999999999961, -92.64999999999958, -92.64999999999944, -92.64999999999958, -92.64999999999941, -92.64999999999962, -92.64999999999932, -92.64999999999891, -92.64999999999974, 2147483647.0, 2147483647.0, -92.64999999999958, -92.64999999999945, -92.64999999999952, -92.64999999999945, -92.64999999999955, 2147483647.0, 2147483647.0, -92.64999999999962, -92.64999999999942, 2147483647.0, -92.64999999999867, -92.64999999999971, -92.64999999999974, -92.6499999999994, -92.64999999999964, -92.64999999999958, -92.64999999999891, -92.64999999999972, 2147483647.0, -92.64999999999951, -92.64999999999965, 2147483647.0, -92.6499999999995, -92.6499999999995, -92.64999999999891, -92.64999999999911, -92.6499999999983, -92.64999999999974, -92.64999999999962, -92.64999999999958, -92.64999999999955, 2147483647.0, -92.64999999999904, -92.64999999999932, -92.64999999999816];10;1;{'far_enough': 2.194111872040671, 'generations': 6, 'level_limit': 8, 'meataepoch2': 5, 'mutation1': 0.7516885239224553, 'mutation2': 0.24722969268464817, 'pop1': 60, 'pop2': 38, 'sample_dev2': 0.5657674946868179}
[2147483647.0, 2147483647.0, -92.64999999999996, 2147483647.0, -92.64999999999999, 2147483647.0, -92.64999999706735, 2147483647.0, -92.64999999999996, 2147483647.0, 2147483647.0, -92.64999999995182, 2147483647.0, -92.64999999999999, -92.64999999999986, 2147483647.0, 2147483647.0, 2147483647.0, -92.64999999999995, 2147483647.0, 2147483647.0, -92.64999999999998, -92.64999999999998, 2147483647.0, -92.64999999966183, -92.64999999999999, -92.64999999999998, 2147483647.0, -92.64999999998633, -92.64999999999968, -92.64999999999996, -92.64999999999998, -92.64999999873882, -92.64999999999999, 2147483647.0, -92.64999999998103, -92.64999999999532, 2147483647.0, -92.64999999999995, -92.64999999999998, 2147483647.0, -92.6499999999999, -92.64999999999996, -92.64999999999999, -92.6499999955186, 2147483647.0, 2147483647.0, 2147483647.0, 2147483647.0, 2147483647.0];10;1;{'far_enough': 1.9817525303803774, 'generations': 3, 'level_limit': 2, 'meataepoch2': 5, 'meataepoch3': 95, 'mutation1': 0.38602866275134595, 'mutation2': 0.9374367151236389, 'pop1': 21, 'pop2': 20, 'sample_dev2': 0.38113288249545785, 'sigma3': 0.47340375602062457}
[-92.64999999992143, -92.64999999999998, 2147483647.0, 2147483647.0, -92.64999999999999, 2147483647.0, 2147483647.0, 2147483647.0, 2147483647.0, 2147483647.0, 2147483647.0, 2147483647.0, 2147483647.0, -92.64999999652292, 2147483647.0, 2147483647.0, 2147483647.0, 2147483647.0, 2147483647.0, 2147483647.0, 2147483647.0, 2147483647.0, 2147483647.0, 2147483647.0, -92.64999999994109, 2147483647.0, -92.64999999902304, 2147483647.0, 2147483647.0, 2147483647.0, 2147483647.0, -92.64999999999999, 2147483647.0, 2147483647.0, -92.64999999999964, 2147483647.0, -92.64999999906412, 2147483647.0, 2147483647.0, -92.64999999999999, 2147483647.0, -92.64999999998648, -92.64999999999989, 2147483647.0, -92.65, 2147483647.0, 2147483647.0, 2147483647.0, 2147483647.0, 2147483647.0];10;1;{'far_enough': 2.20972767944987, 'generations': 9, 'level_limit': 2, 'meataepoch2': 8, 'meataepoch3': 130, 'mutation1': 0.5834825926913176, 'mutation2': 0.917811459581891, 'pop1': 21, 'pop2': 23, 'sample_dev2': 2.652635604024761, 'sigma3': 0.16576677403443485}
[-92.64999999999955, -92.64999999999968, -92.64999999999961, -92.64999999999958, -92.6499999999996, -92.6499999999996, -92.6499999999996, -92.64999999999955, -92.6499999999992, -92.64999999999961, -92.6499999999994, -92.64999999999966, -92.64999999999974, -92.64999999999951, -92.64999999999971, -92.64999999999986, -92.64999999999907, -92.64999999999955, -92.6499999999997, -92.64999999999978, -92.64999999999972, -92.64999999999966, -92.64999999999955, -92.6499999999995, -92.6499999999997, -92.64999999999978, -92.64999999999952, -92.64999999999951, -92.64999999999942, -92.64999999999975, -92.64999999999907, -92.6499999999989, -92.64999999999972, -92.64999999999834, -92.6499999999993, -92.6499999999988, -92.64999999999965, -92.64999999999965, -92.64999999999958, -92.64999999999961, -92.64999999999955, -92.64999999999972, -92.64999999999972, -92.64999999999948, -92.64999999999979, -92.64999999999945, -92.64999999999961, -92.64999999999965, -92.64999999999968, -92.6499999999992];10;1;{'far_enough': 1.7252489713133534, 'generations': 6, 'level_limit': 4, 'meataepoch2': 9, 'mutation1': 0.8485553485303879, 'mutation2': 0.276311414403421, 'pop1': 28, 'pop2': 27, 'sample_dev2': 2.9947699258164455}
[-92.309321191874, -91.98501127668528, -92.05486534797754, -92.20151986324883, -92.33283159958637, -92.04606466722645, -92.02538154949599, -92.07978146444349, -91.90246960323692, -92.3405686105494, -92.18967819108617, -92.17652473336781, -92.30072624281748, -92.09625357519307, -92.14770134216042, -92.18638041837276, -92.29860272200268, -92.26890313078223, -92.20568482370635, -92.19230055885407, -92.2487953043498, -92.22232299043645, -91.98167225504808, -92.37816163115977, -92.10772159527163, -92.04427646287904, -91.89128866979729, -92.18874173324194, -92.0045345050373, -92.2540506148629, -92.29067516563104, -92.16116175117565, -92.20216994889702, -92.07766929575696, -92.44416624064249, -91.78761686621483, -92.201461400054, -92.05195817690371, -92.18714708092679, -92.30040250846253, -91.97517309679098, -92.15695445740225, -92.19535975570997, -92.21202226433365, -92.00930691119949, -92.02727363007676, -92.06246092621855, -92.38690574383901, -92.25664396840506, -92.46102739339331];10;1;{'far_enough': 1.95335474849955, 'generations': 2, 'level_limit': 2, 'meataepoch2': 26, 'mutation1': 1.7203553831925382, 'mutation2': 0.39995985762633085, 'pop1': 25, 'pop2': 20, 'sample_dev2': 0.551934803483498}
[-92.64999999999999, -92.64999999999954, -92.64999999999698, -92.64999999139138, -92.64999999999424, -92.64999999093351, -92.64999999999995, -92.64999999999998, -92.64999524701808, -92.64999999999999, -92.64999999992065, -92.64999999991919, -92.64999999999999, -92.63517925821664, -92.64999999999998, -92.64999999999753, -92.64999999999954, -92.64999999999993, -92.64999999987542, -92.64999999999984, -92.64999999892642, -92.64999999457538, -92.64997489303933, -92.64999913749512, -92.649999999977, -92.64999999847987, 2147483647.0, 2147483647.0, -92.64999999999999, -92.64999999999996, -92.64999999998044, -92.65, -92.64999999999999, -92.65, -92.64999999999999, -92.64999999999995, -92.65, -92.64999999997553, -92.64999999999999, -92.64999999996408, -92.6499999999999, -92.6499999983794, -92.64999999999975, -92.64999999999972, -92.64999999966776, -92.64999999904863, -92.64999999998084, -92.64999999999978, -92.64999999991014, -92.64999999973973];10;1;{'far_enough': 3.2767417667749554, 'generations': 8, 'level_limit': 2, 'meataepoch2': 193, 'mutation1': 1.456212193078683, 'pop1': 20, 'sigma2': 2.4817937329295887}
[-78.98976641441307, -78.98947919242502, -78.98999669058936, -78.98999473174165, -78.98999030847239, -78.9899892159481, -78.98991317930958, -78.98993372982267, -78.98998959971263, -78.98999367558174, -78.9899965475478, -78.98997043823387, -78.98985194795338, -78.9899986327992, -78.98996090316946, -78.98612417381072, -78.98917264781278, -78.98984672701029, -78.98994180638618, -78.98999000044329, -78.98995891012794, -78.98964957122035, -78.9897996550166, -78.98985356900535, -78.98998593261102, -78.9899962462917, -78.9899395407276, -78.98998470173949, -78.98939540225007, -78.98995328728039, -78.9899727982401, -78.98996374168398, -78.98994503541225, -78.98998813256082, -78.9898934634847, -78.98993461880778, -78.98992863990752, -78.98985341112767, -78.9899964521697, -78.98994511887756, -78.98995294863307, -78.98999570955544, -78.9899802310262, -78.98979263318266, -78.989982132339, -78.98981387291073, -78.98813159805805, -78.98999168410006, -78.98997381161118, -78.98997538503298];10;10;{'far_enough': 1.5046437629820386, 'generations': 2, 'level_limit': 2, 'meataepoch2': 9, 'mutation1': 0.8448276354043325, 'mutation2': 0.4637405422423578, 'pop1': 59, 'pop2': 20, 'sample_dev2': 1.9212872683468143}
[-78.98997961272482, -78.98995439380144, -78.98994403195748, -78.98993883103923, -78.9899431775825, -78.98999337188795, -78.98900326083918, -78.98993955674783, -78.98904623702752, -78.98984414709257, -78.98988586220018, -78.98999774751216, -78.98998963498153, -78.9899597357982, -78.98992121313292, -78.98985285515742, -78.98994887955307, -78.98971115559388, -78.98969924873983, -78.98933375403804, -78.98999756016696, -78.98999275557732, -78.9899220110308, -78.98998011853887, -78.98990311674595, -78.98201012142532, -78.98989622414413, -78.98918946685038, -78.98997064090027, -78.98994070561943, -78.98998811357156, -78.98906520308012, -78.9899692845267, -78.98985014212495, -78.9899439949165, -78.98798926453402, -78.98999353202156, -78.98998853698467, -78.98997178938576, -78.98999569278715, -78.98997135880052, -78.98998489117263, -78.989915624349, -78.9895673613419, -78.9899748678811, -78.98997567553852, -78.98981159291662, -78.98935299915347, -78.9899773796718, -78.98985289768652];10;10;{'far_enough': 1.7511002370123327, 'generations': 5, 'level_limit': 2, 'meataepoch2': 5, 'mutation1': 0.8853483408428093, 'mutation2': 0.08200219405297812, 'pop1': 49, 'pop2': 23, 'sample_dev2': 2.6649330187967206}
[-92.6499997611534, -92.64999999740091, -92.64999998081069, -92.64999999916256, -92.64999997112197, -92.64999986227754, -92.64999997774031, -92.64999994315228, -92.64999980015591, -92.64999999997602, -92.64999999473628, -92.64999998730117, -92.64999999992456, -92.6499999852149, -92.6499999997898, -92.64999999805161, -92.64999999940709, -92.64999982974648, -92.64999993722087, -92.64999998965352, -92.64999998724859, -92.6499999992156, -92.64999958361729, -92.649999999413, -92.64999966576268, -92.64999999930727, -92.64999999117393, -92.64999999993671, -92.64999997097095, -92.64999998341837, -92.64999604978078, -92.64999953182041, -92.64999998494473, -92.6499998703722, -92.64999999954239, -92.64999998692934, -92.6499999925471, -92.64999997433618, -92.64999999464251, -92.64999993771879, -92.64999999854501, -92.64999998724197, -92.64999991707667, -92.64999999964319, -92.64999662400665, -92.64999939337676, -92.64999983835172, -92.6499997741501, -92.64999999909328, -92.64999999830664];10;1;{'far_enough': 2.809372872922894, 'generations': 7, 'level_limit': 2, 'meataepoch2': 152, 'mutation1': 1.5915516783746468, 'pop1': 21, 'sigma2': 1.2106442296710709}
[85.75243754076025, 85.89490700303872, 85.98845263803608, 91.61439118666206, 91.94860896553642, 85.39200115453419, 95.55650015363393, 87.45850753376165, 86.89282797861584, 85.962938327136, 86.14799647789765, 95.68248237362079, 94.78067057466852, 87.2282887685009, 85.86857240826322, 2147483647.0, 96.03371856930266, 89.35725489367505, 90.29705582966042, 88.01966526343637, 90.7461246626334, 87.41022999862547, 85.88244478365209, 86.50522315912414, 85.73350987218892, 94.0240709230831, 86.94467835063648, 91.24134897739484, 94.61564693211582, 91.40622461488294, 86.43042141302287, 84.55876593904313, 89.65725761719652, 86.24579624909744, 86.04198426057907, 85.11083701006989, 85.756988226283, 87.15670960613524, 104.74793206390424, 86.86261432202738, 90.56843279899434, 85.89414961955046, 88.25055441922746, 88.43434696519101, 89.92968514867779, 95.91961140820891, 86.3288771651892, 96.20855395063474, 86.22825578645315, 86.00655072415658];10;6;{'far_enough': 0.7608212058001729, 'generations': 8, 'level_limit': 2, 'meataepoch2': 8, 'meataepoch3': 42, 'mutation1': 0.43669136929048924, 'mutation2': 0.9644735843906755, 'pop1': 23, 'pop2': 43, 'sample_dev2': 0.49328826720722374, 'sigma3': 0.34278120834412557}
[-92.64982661822329, -92.64995944242466, -92.64992708710867, -92.64982962724497, -92.64990285868699, -92.64986346177137, -92.64994465847549, -92.64969737578625, -92.64943218181094, -92.64976025747741, -92.64977199464816, -92.64987019684568, -92.64988029813952, -92.64984326048098, -92.64998024305737, -92.64969863212924, -92.64992432958518, -92.6497696425906, -92.6499812580987, -92.64983823156331, -92.64987656484551, -92.64980258983135, -92.64978518681647, -92.64989623654196, -92.64994969453402, -92.6494595045622, -92.64990070829465, -92.64996906362603, -92.64950234987188, -92.64981737472314, -92.64992508039076, -92.64987761728445, -92.64981443856492, -92.64976918556091, -92.64983803418023, -92.64984853757113, -92.6497617819025, -92.64966166399708, -92.64992077745065, -92.64990362878777, -92.64978269587834, -92.64988902435115, -92.64950866040346, -92.6498204417176, -92.64984186172987, -92.6497496137247, -92.64975528957427, -92.64943971347698, -92.64982864180867, -92.64975402882388];10;1;{'far_enough': 1.099310877413041, 'generations': 5, 'level_limit': 2, 'meataepoch2': 169, 'mutation1': 1.0119091761716001, 'pop1': 21, 'sigma2': 2.9244500890363514}
[-78.98995346633667, -78.98997581977095, -78.98594595932518, -78.98995960121255, -78.98992129047951, -78.98904127428806, -78.98997130755036, -78.9727607474985, -78.98997076395298, -78.98983839427375, -78.98996064406411, -78.98998942844855, -78.98906870458742, -78.98996092679253, -78.98993228661021, -78.98998228046679, -78.9899429407364, -78.98999686654494, -78.98981484254969, -78.9899579816035, -78.98987203802905, -78.98994956983846, -78.98995868912588, -78.98988703251361, -78.98978799167989, -78.98933987591491, -78.98999927388459, -78.98983450406875, -78.9899624782208, -78.98999822570286, -78.98998737456895, -78.98982951513204, -78.98993208736059, -78.98999814522615, -78.98990312083596, -78.98996344512481, -78.98999618904276, -78.98995581771455, -78.98996573577887, -78.98996545518342, -78.98998797621516, -78.98966168175907, -78.98997962009199, -78.98999579105215, -78.98999694068802, -78.98930059242475, -78.98999525611251, -78.98999062490047, -78.98988929803109, -78.9899442005712];10;10;{'far_enough': 1.2433273960685292, 'generations': 3, 'level_limit': 4, 'meataepoch2': 9, 'mutation1': 0.5652457867693002, 'mutation2': 0.4196639437372184, 'pop1': 27, 'pop2': 29, 'sample_dev2': 1.433035817365962}
[83.48001337811047, 83.48026992421573, 83.48049587094566, 83.48030490820383, 83.48027267433491, 83.48004702194487, 83.48004537381637, 85.47540678166766, 83.48047055853, 83.48050842238892, 83.48001777198327, 83.48000581762876, 83.48008041737567, 83.4801018940779, 83.50526951124449, 83.4801464388216, 83.48889904015896, 83.48010994610277, 83.48000560553363, 85.76603866136617, 83.48027303410996, 83.48024972799114, 83.48100553057739, 83.48027085147882, 83.48013753257138, 83.48408081700676, 83.4800157951883, 83.48000317395723, 83.48002317944405, 83.4802759307348, 83.48002854871824, 83.48000812182326, 83.48005687648507, 103.03084674972992, 83.500920563991, 83.48246077205407, 83.48027636508321, 83.48010054156883, 83.48007266952833, 83.48000376871948, 83.48008429400925, 83.4802551135731, 83.48002304518924, 83.48003970479397, 83.48003737712781, 83.4800296432701, 83.48026998966284, 83.48005509093278, 83.48458938762991, 83.48484515431467];10;6;{'far_enough': 0.5475512430803013, 'generations': 5, 'level_limit': 3, 'meataepoch2': 8, 'mutation1': 0.29233702942713, 'mutation2': 0.07905107721956617, 'pop1': 91, 'pop2': 20, 'sample_dev2': 0.2812397051238195}
[184.65975029915296, 184.6188741484833, 184.60052039244658, 184.93669604451492, 184.79800640349617, 184.30440239283485, 184.67961231948686, 183.90959435628815, 184.5023922086047, 184.1069997926067, 184.2833770335812, 184.6006009852094, 184.40310643974263, 184.61895504710083, 184.34390930778258, 184.71907235240278, 184.67948747866382, 184.9940287346403, 184.81768439562583, 184.69783009073333, 184.20570119749615, 184.62033801645873, 184.4820821659602, 184.16632198265037, 184.42293270400268, 185.00075281745274, 184.56114087431249, 184.1845948824617, 184.69925725914675, 184.71903942171718, 183.90959448725184, 184.42145795354077, 184.2061936169194, 184.1662411731731, 184.50230031861958, 184.60055587595397, 184.16485789208772, 184.599310306994, 183.71080885995255, 184.4821175589592, 184.44278327736532, 184.83792509868277, 184.12673406329915, 184.36367919513458, 184.6795681235858, 183.77142180474533, 185.03488333001434, 184.6794761859358, 184.8360029198676, 184.4820708855916];10;20;{'far_enough': 1.8654519268546965, 'generations': 5, 'level_limit': 7, 'meataepoch2': 7, 'mutation1': 0.40746306218843875, 'mutation2': 0.23770440965906514, 'pop1': 90, 'pop2': 21, 'sample_dev2': 0.7613848917002184}
[-78.9860518915392, -78.98901910090801, -78.98999252786913, -78.98998673764986, -78.98998402547782, -78.93960121699534, -78.98998406549147, -78.98992795186852, -78.98930882453615, -78.9884879030185, -78.98999103318894, -78.98977874501857, -78.98835280031052, -78.98997693432796, -78.98986263083981, -78.9899840935924, -78.98998338751143, -78.98595309608365, -78.98996105197017, -78.98983994790937, -78.98998561742175, -78.9895457424095, -78.98982227835735, -78.98987765334508, -78.98951852941116, -78.98995987868003, -78.98995488131258, -78.98986047836836, -78.98997262740902, -78.98998413404426, -78.98875659823375, -78.98986344696755, -78.98874109325038, -78.9899458021844, -78.989977449108, -78.98985190102697, -78.98999884853875, -78.98994555879574, -78.98989840508963, -78.98999195685164, -78.9899889028493, -78.989951238996, -78.98976210987269, -78.98897177255567, -78.98976588190324, -78.98668026722059, -78.98998851489807, -78.98996125356605, -78.98353163311228, -78.98984797737607];10;10;{'far_enough': 2.0321634899575507, 'generations': 3, 'level_limit': 6, 'meataepoch2': 7, 'mutation1': 0.3657599736914918, 'mutation2': 0.6067991132062683, 'pop1': 124, 'pop2': 20, 'sample_dev2': 1.221916614827208}
