[83.48001875696959, 83.48000498797619, 83.4800969865227, 83.48012974828424, 83.48006643253709, 83.48026590949867, 83.48010096501602, 83.48016146919029, 83.4800155301899, 83.48027140784247, 83.48001524187065, 83.4800156806652, 83.48051881181529, 83.48007619769892, 83.48003564529407, 83.48024880233386, 83.48025581674074, 83.48000010093608, 83.48027123639571, 83.4801471955921, 83.48025318066173, 83.48000558437893, 83.48050993789684, 83.48000096757437, 83.4846320656497, 83.48000497866713, 83.48003319472113, 83.480536343468, 83.48024935965505, 83.4802786503097, 83.48005900145905, 83.48006079051892, 83.48013194539641, 83.48007642916632, 83.48244842826236, 83.48004942765581, 83.48002966813853, 83.4801405180756, 83.48026856998311, 83.48000356739985, 83.4800265292771, 83.48001521709281, 83.48026456252431, 83.48018635851258, 83.48004793816955, 83.4803807924039, 83.48005475734162, 83.48001556993695, 83.48001396268091, 83.48008730488];10;6;{'far_enough': 5.533764915621696, 'generations1': 3, 'generations2': 2, 'level_limit': 10, 'meataepoch2': 12, 'mutation1': 0.30113932430261714, 'mutation2': 0.03637808039096236, 'pop1': 29, 'pop2': 20, 'sample_dev2': 0.9375043636862485}
[83.48463777045745, 83.48026851470938, 83.48004837621379, 83.4800125122567, 83.48004613322348, 83.48049787034809, 83.48180435241586, 83.48079563876242, 83.48093520323874, 83.48012596882454, 83.48039081659238, 83.4802656734035, 83.4800169058023, 83.480015798302, 83.48002488209453, 83.480173298481, 83.48048724861782, 83.48000636942513, 83.48007818519626, 83.48030130338317, 83.4802209182653, 83.48006690123559, 83.48003841192005, 83.48001597220454, 83.4802697477745, 83.48098651712041, 83.48004980007877, 83.4820347971384, 83.48001826111714, 83.4808794727082, 83.48000867202725, 83.48046670731733, 83.4800435116098, 83.48764722097265, 83.98516705367743, 83.48062986445795, 83.48859318225391, 83.48001664407505, 83.4824757854623, 83.48000881387678, 83.48003371938954, 83.48026946269945, 83.48012663065249, 83.4842151254545, 83.48003042909333, 83.48022281685937, 83.48000772740627, 83.48002769667414, 83.48002975349478, 83.48000497754946];10;6;{'far_enough': 10.30698704049201, 'generations1': 8, 'generations2': 4, 'level_limit': 7, 'meataepoch2': 12, 'mutation1': 0.28144209284996435, 'mutation2': 0.05972845800512705, 'pop1': 23, 'pop2': 21, 'sample_dev2': 0.17002123998988106}
[83.48003712876388, 83.48004867090917, 83.48051094243654, 83.4804948712147, 83.48013306545745, 83.48027407672275, 83.48027334724964, 83.48012916739248, 83.48003401863498, 83.48025494894415, 83.4801029807162, 83.48094674059698, 83.48027664738214, 83.48002943579611, 88.77604165232978, 86.04342155645062, 83.480030917675, 83.48050301870147, 83.48004319140985, 85.55196477681221, 83.48003059599375, 83.48020414746303, 83.48001317103618, 83.48037581395211, 83.48011334421638, 83.48466465943613, 83.4802715692295, 83.48013430266623, 83.48027267070655, 83.48004950554606, 83.48022056244767, 83.48000598246185, 186.00145191086307, 83.48026361313342, 83.4802564653957, 83.48002971749938, 83.48481409701479, 83.48095831093637, 90.87028896955951, 83.4800058022999, 83.48000807367873, 83.48001474551002, 83.48002968570741, 83.480481472519, 83.48005531097935, 83.48003018374095, 83.48005221669202, 83.4800514760917, 86.23821792619927, 83.48003478683827];10;6;{'far_enough': 9.327721450559697, 'generations1': 7, 'generations2': 8, 'level_limit': 10, 'meataepoch2': 8, 'mutation1': 0.311238771455534, 'mutation2': 0.06242244595878672, 'pop1': 45, 'pop2': 24, 'sample_dev2': 0.3418352175414928}
[83.48049025624599, 83.48090290265795, 83.48051682846288, 83.48003065709993, 85.44168303329963, 83.4801516642132, 83.48009149844196, 83.48000951332331, 83.48027131475467, 87.18237605622639, 83.48003126562125, 85.64443513614746, 83.48003017260757, 83.48002683024029, 83.4801164328884, 83.4851540689835, 83.48246830975312, 83.48146215254957, 83.48002800551194, 83.48229256502528, 83.48004950851484, 83.48010203269362, 85.42368665137293, 83.48049766732703, 83.4800157719507, 83.48003027624219, 83.48003075722382, 83.48026203893312, 83.48027922877395, 264.3888819573796, 83.48021818035404, 83.48000529524758, 83.48001580181278, 83.48096040893314, 83.48002937546221, 83.48001790851588, 83.48052088635826, 83.4800009233797, 83.48048741939797, 83.4836972690878, 83.48005361306845, 83.48029890289352, 85.42879376284355, 83.4800589983228, 83.48007975903005, 83.48025795870635, 83.48001585935603, 83.48010675998705, 83.48018148563874, 83.48003113674103];10;6;{'far_enough': 17.828511967201475, 'generations1': 10, 'generations2': 2, 'level_limit': 9, 'meataepoch2': 14, 'mutation1': 0.2526281887913153, 'mutation2': 0.03388629856434658, 'pop1': 22, 'pop2': 31, 'sample_dev2': 2.6699282575962147}
[-78.98998584336819, -78.98900404307524, -78.98990716364268, -78.98980537454858, -78.98979592420204, -78.98909659566765, -78.98974219780972, -78.98970232346723, -78.9899726459925, -78.98998045720984, -78.98804094521462, -78.98980360597237, -78.98633587434368, -78.97293612221304, -78.98999107222956, -78.98996383282415, -78.98577068412312, -78.9899664800883, -78.98999096357196, -78.98889794396537, -78.98964200320538, -78.98999370716831, -78.98972055370251, -78.98998752752944, -78.98997271912759, -78.9897420356293, -78.989957319258, -78.989991818104, -78.98983939161879, -78.98994090023363, -78.98978774955978, -78.98978139907047, -78.98985628062621, -78.98979995600673, -78.98996281650282, -78.97270735221544, -78.98996896923417, -78.98998337752386, -78.98989963056947, -78.9895561249943, -78.98995443994784, -78.98975765172948, -78.98999827138098, -78.989989188673, -78.98977789879366, -78.989964488558, -78.98984911752612, -78.98999097347998, -78.98996147104347, -78.98982391944531];10;10;{'far_enough': 6.158187827685147, 'generations1': 4, 'generations2': 2, 'level_limit': 4, 'meataepoch2': 5, 'mutation1': 1.8592735833973923, 'mutation2': 0.8242746713453529, 'pop1': 102, 'pop2': 56, 'sample_dev2': 0.5507253059175778}
[-78.98981713139709, -78.98997684543646, -78.98998684808939, -78.9896826678632, -78.98997789558194, -78.98991869401779, -78.98997335308941, -78.98999195219534, -78.98990625542038, -78.98999800800334, -78.98999019743381, -78.98993922268889, -78.98985309929262, -78.98999189279377, -78.98997782649933, -78.98983020031952, -78.98995337902001, -78.98999345940713, -78.98999269049934, -78.98997709819498, -78.9893840872394, -78.98979176126042, -78.9899410991619, -78.98989413822966, -78.98994810950823, -78.98993460748811, -78.98999213272506, -78.98999703456968, -78.98999070430929, -78.98998786966354, -78.9899962513855, -78.9898451819948, -78.9899792712793, -78.9899728300686, -78.98998558354289, -78.98986675573926, -78.98980552178827, -78.989989752567, -78.98982876606641, -78.98995249150013, -78.98999012809752, -78.98986072588454, -78.98997423539124, -78.9899964171348, -78.98999787999963, -78.98997804621133, -78.98983723831923, -78.98995814910127, -78.98990841264587, -78.98996873709694];10;10;{'far_enough': 5.5758656453006274, 'generations1': 2, 'generations2': 3, 'level_limit': 3, 'meataepoch2': 5, 'mutation1': 0.32315706551878937, 'mutation2': 0.9996774128270386, 'pop1': 32, 'pop2': 57, 'sample_dev2': 0.3880428086727419}
[-92.64999999999945, -92.64999999999945, -92.64999999999948, -92.64999999999938, -92.64999999999867, -92.64999999999971, -92.64999999999964, -92.64999999999934, -92.64999999999966, -92.64999999999968, -92.64999999999893, -92.64999999999975, -92.64999999999962, -92.64999999999955, -92.6499999999995, -92.64999999999966, -92.6499999999996, -92.6499999999995, -92.64999999999976, -92.64999999999966, -92.64999999999965, -92.64999999999962, -92.64999999999962, -92.64999999999948, -92.64999999999984, -92.64999999999974, -92.64999999999968, -92.64999999999958, -92.6499999999996, -92.64999999999948, -92.64999999999968, -92.64999999999964, -92.64999999999942, -92.6499999999996, -92.64999999999972, -92.64999999999976, -92.6499999999999, -92.64999999999962, -92.64999999999971, -92.6499999999997, -92.64999999999979, -92.64999999999976, -92.64999999999957, -92.64999999999958, -92.64999999999961, -92.64999999999976, -92.64999999999971, -92.64999999999965, -92.64999999999982, -92.64999999999893];10;1;{'far_enough': 16.828827111134736, 'generations1': 2, 'generations2': 4, 'level_limit': 9, 'meataepoch2': 12, 'mutation1': 0.29885479186957553, 'mutation2': 0.31780182058230916, 'pop1': 23, 'pop2': 27, 'sample_dev2': 0.36762033438831787}
[-92.64999999999962, -92.64999999999982, -92.6499999999995, -92.64999999999979, -92.64999999999951, -92.64999999999965, -92.64999999999978, -92.64999999999955, -92.64999999999968, -92.64999999999974, -92.64999999999951, -92.64999999999962, -92.64999999999951, -92.64999999999957, -92.64999999999962, -92.64999999999952, -92.64999999999978, -92.64999999999962, -92.64999999999962, -92.6499999999995, -92.6499999999999, -92.64999999999971, -92.64999999999947, -92.64999999999952, -92.6499999999997, -92.64999999999948, -92.64999999999966, -92.64999999999975, -92.64999999999961, -92.64999999999935, -92.64999999999982, -92.6499999999996, -92.6499999999997, -92.6499999999997, -92.64999999999961, -92.64999999999944, -92.64999999999931, -92.64999999999931, -92.6499999999995, -92.64999999999971, -92.64999999999966, -92.64999999999957, -92.64999999999964, -92.64999999999887, -92.64999999999952, -92.64999999999955, -92.64999999999957, -92.64999999999975, -92.64999999999948, -92.64999999999968];10;1;{'far_enough': 9.471844745418649, 'generations1': 2, 'generations2': 3, 'level_limit': 6, 'meataepoch2': 8, 'mutation1': 0.6077331722524814, 'mutation2': 0.2879690440209412, 'pop1': 64, 'pop2': 34, 'sample_dev2': 0.18352574894313559}
[-78.98996925322619, -78.98998609467886, -78.98984139604508, -78.98982918172634, -78.98968343704594, -78.98997793328373, -78.98965314156432, -78.98998556632786, -78.98995431502954, -78.98800857832599, -78.98463978177054, -78.98935115004527, -78.98981109944974, -78.98665836284297, -78.98999875011458, -78.98993085963998, -78.98980821515481, -78.9899917053792, -78.98999378332937, -78.98999189751447, -78.98997122281905, -78.989996127777, -78.98998575574433, -78.98547199041164, -78.98999209552946, -78.98961666738128, -78.98998450602531, -78.98963243657509, -78.98995091002068, -78.98999779327009, -78.98995728200501, -78.98986454588751, -78.9899934348248, -78.98982321359563, -78.98994065287579, -78.98976411482117, -78.98998121823445, -78.98839687269846, -78.98998154870624, -78.98997311939564, -78.98993317348737, -78.98993362625521, -78.98999566566334, -78.9898403473607, -78.98998067691453, -78.98988205147201, -78.71030127717924, -78.9899889986033, -78.9896234184604, -78.98998814664478];10;10;{'far_enough': 3.7691358815687015, 'generations1': 2, 'generations2': 2, 'level_limit': 10, 'meataepoch2': 11, 'mutation1': 0.3164456100501265, 'mutation2': 0.23952968962222304, 'pop1': 56, 'pop2': 79, 'sample_dev2': 0.685553806605443}
[-92.64999999999999, -92.65, -92.64999999999999, -92.64999999999999, -92.64999999999999, -92.64999999999999, -92.64999999999999, -92.65, -92.64999999999999, -92.65, -92.64999999999999, -92.64999999999998, -92.65, -92.65, -92.64999999999999, -92.64999999999999, -92.64999999999999, -92.65, -92.64999999999995, -92.64999999999999, -92.64999999999999, -92.65, -92.64999999999999, -92.65, -92.64999999999999, -92.65, -92.64999999999999, -92.64999999999999, -92.64999999999999, -92.64999999999999, -92.64999999999999, -92.64999999999999, -92.65, -92.65, -92.64999999999999, -92.64999999999999, -92.64999999999999, -92.64999999999999, -92.64999999999999, -92.64999999999999, -92.64999999999999, -92.64999999999999, -92.64999999999999, -92.65, -92.64999999999999, -92.65, -92.65, -92.64999999999999, -92.65, -92.65];10;1;{'far_enough': 4.876830176120152, 'generations1': 2, 'generations2': 2, 'generations3': 10, 'level_limit': 2, 'meataepoch2': 8, 'meataepoch3': 59, 'mutation1': 1.1499318674190606, 'mutation2': 0.39825965146490083, 'pop1': 36, 'pop2': 23, 'sample_dev2': 0.1813563226037787, 'sigma3': 0.8794088038324719}
