[83.48003011746526, 83.48013034708026, 83.48050172872586, 83.48050534387728, 83.48004136919599, 83.48047329006546, 83.48013613016992, 83.48005822015233, 83.48115579234583, 83.48000804612352, 83.48006856308272, 83.48014610506155, 83.48015163150497, 83.48025072072775, 83.48123172510972, 83.4803667661359, 83.4809924396752, 83.48467677292926, 83.48000201946277, 83.48001576149065, 83.48014225866437, 83.4806978527203, 83.4800186868132, 83.4802512211742, 83.48008421627024, 83.48095706172762, 83.48001583461867, 83.4800158206336, 83.4802725349393, 83.48003623421697, 83.48005365087737, 83.48007213004452, 83.48014071981498, 83.48027302902008, 83.4801122437152, 83.48002001996298, 83.48005503613037, 83.48001637859686, 83.48003015583173, 83.4802172232761, 83.4800227574811, 83.48027090993193, 83.48002958041766, 83.48026061451664, 83.4803865883594, 83.48027081789361, 83.4801241520582, 83.48856067929032, 83.48225094404908, 83.48000919152317];10;6;{'far_enough': 1.453157480441864, 'generations': 7, 'level_limit': 2, 'meataepoch2': 8, 'mutation1': 0.4573661651653602, 'mutation2': 0.09735421068510984, 'pop1': 30, 'pop2': 29, 'sample_dev2': 2.8438501119718786}
[-92.64999999999978, -92.64999999999952, -92.64999999999921, -92.64999999999905, -92.64999999999931, -92.64999999999951, -92.64999999999942, -92.6499999999987, -92.64999999999972, -92.64999999999931, -92.64999999999972, -92.6499999999996, -92.64999999999975, -92.64999999999915, -92.6499999999996, -92.64999999999874, -92.64999999999982, -92.64999999999955, -92.64999999999903, -92.64999999999955, -92.64999999999915, -92.64999999999965, -92.64999999999966, -92.64999999999829, -92.64999999999925, 2147483647.0, 2147483647.0, -92.64999999999935, 2147483647.0, -92.64999999999972, -92.64999999999957, -92.64999999999908, -92.64999999999868, -92.64999999999971, -92.64999999999938, -92.6499999999994, -92.64999999999962, -92.64999999999927, -92.64999999999975, -92.64999999999873, -92.6499999999982, -92.64999999999964, -92.64999999999971, -92.64999999999954, -92.64999999999984, -92.64999999999912, -92.64999999999965, -92.64999999999975, 2147483647.0, -92.64999999999938];10;1;{'far_enough': 1.3848468678563532, 'generations': 5, 'level_limit': 2, 'meataepoch2': 5, 'mutation1': 0.34270197661679364, 'mutation2': 0.030937909128287144, 'pop1': 38, 'pop2': 23, 'sample_dev2': 1.4292931260551431}
[-92.6499999999995, -92.64999999999867, 2147483647.0, -92.64999999999932, 2147483647.0, -92.64999999999914, -92.64999999999907, -92.64999999999924, -92.64999999999837, -92.64999999999955, -92.6499999999996, 2147483647.0, -92.6499999999993, 2147483647.0, -92.64999999999893, -92.64999999999887, -92.64999999999974, -92.6499999999991, -92.6499999999994, -92.64999999999955, -92.64999999999968, 2147483647.0, -92.64999999999915, -92.64999999999976, -92.64999999999914, 2147483647.0, -92.64999999999938, -92.64999999999948, -92.64999999999976, -92.6499999999996, 2147483647.0, -92.64999999999935, -92.6499999999992, -92.64999999999854, -92.64999999999905, -92.64999999999971, -92.64999999999978, -92.64999999999931, -92.64999999999837, 2147483647.0, -92.6499999999994, 2147483647.0, -92.64999999999955, -92.64999999999971, 2147483647.0, 2147483647.0, -92.64999999999928, -92.64999999999954, -92.64999999999966, 2147483647.0];10;1;{'far_enough': 2.194111872040671, 'generations': 6, 'level_limit': 8, 'meataepoch2': 5, 'mutation1': 0.7516885239224553, 'mutation2': 0.24722969268464817, 'pop1': 60, 'pop2': 38, 'sample_dev2': 0.5657674946868179}
[83.48011915045359, 83.48013373860636, 83.48028759592812, 83.48007718274812, 83.48001803573989, 83.48026151660598, 83.48001950340989, 83.48006176120522, 83.48027330060843, 83.4801184963769, 83.48005077811712, 83.48001721879115, 83.48013754470944, 83.48022196798257, 83.48006199398155, 83.48015621654376, 83.4801539637266, 83.48032768203646, 83.4801357020461, 83.48021162025279, 83.48001190041066, 83.48028161032104, 83.48003492106045, 83.48012787573072, 83.48048810646294, 83.48049488463194, 83.48002395825101, 83.48012209569089, 83.48051161292598, 83.48026788292775, 83.48072701497766, 83.48233847273912, 83.48014396570741, 83.48003089034134, 83.48027488847852, 83.48465141306205, 83.48468849808583, 84.54639435855961, 83.48037722690317, 83.4800300746934, 83.4802180752738, 83.48010682910603, 83.48001466385819, 83.48001352717232, 83.48469333066845, 83.48008019060265, 83.48026612256712, 83.48002960748678, 83.48027121587344, 83.48029636800212];10;6;{'far_enough': 0.5475512430803013, 'generations': 5, 'level_limit': 3, 'meataepoch2': 8, 'mutation1': 0.29233702942713, 'mutation2': 0.07905107721956617, 'pop1': 91, 'pop2': 20, 'sample_dev2': 0.2812397051238195}
[-78.98956998826715, -78.98991670728383, -78.98998404649078, -78.98999106356871, -78.9899264902697, -78.98980699291286, -78.98991939773931, -78.98991503136992, -78.98982979085622, -78.98999088802009, -78.98999223544317, -78.98996396359767, -78.98999642613309, -78.98990366487779, -78.98996631629315, -78.98999685376906, -78.98998498727295, -78.98991414279453, -78.98995078881775, -78.98996826980495, -78.98933551293577, -78.98999197732194, -78.98995860407263, -78.98984095265583, -78.9897671978396, -78.98994973354479, -78.98999577878307, -78.9897364802181, -78.98999859808075, -78.98998885840011, -78.9899982552289, -78.98991001412007, -78.9899742438815, -78.98745751641061, -78.98998810516458, -78.98631670808349, -78.9899370200171, -78.98997556458619, -78.98994699332975, -78.98995446772632, -78.98992367541, -78.98997425642557, -78.98999748381294, -78.98999315994972, -78.98999536894263, -78.98999087606367, -78.98863167522644, -78.98998329230459, -78.98927560966291, -78.98999366741957];10;10;{'far_enough': 1.7511002370123327, 'generations': 5, 'level_limit': 2, 'meataepoch2': 5, 'mutation1': 0.8853483408428093, 'mutation2': 0.08200219405297812, 'pop1': 49, 'pop2': 23, 'sample_dev2': 2.6649330187967206}
[-78.9897113617554, -78.98985009294735, -78.9899917076297, -78.98983869021347, -78.98999235241287, -78.98981278686797, -78.9899611538697, -78.98997820759207, -78.98999837517813, -78.98997717653742, -78.98999941680707, -78.98984307009925, -78.98996495133869, -78.98999770896765, -78.98999402333061, -78.98999157055542, -78.98999090818985, -78.98996839401288, -78.98991841976289, -78.98998445482206, -78.9899874672935, -78.98998950272055, -78.98999459865307, -78.98980942121823, -78.98999712210333, -78.98493281422323, -78.98999307109993, -78.98996672729494, -78.98988704431875, -78.9892943193067, -78.9897251180958, -78.98982188704282, -78.98999657843916, -78.98999559226614, -78.98997295979122, -78.98999717556501, -78.98993275374815, -78.98994911255666, -78.9899864159196, -78.98995611120709, -78.98998903520196, -78.98998028612112, -78.9899609153377, -78.98998433951722, -78.98995916487546, -78.989925713287, -78.98998939670476, -78.98998809369334, -78.9899613349669, -78.9899875402185];10;10;{'far_enough': 1.5046437629820386, 'generations': 2, 'level_limit': 2, 'meataepoch2': 9, 'mutation1': 0.8448276354043325, 'mutation2': 0.4637405422423578, 'pop1': 59, 'pop2': 20, 'sample_dev2': 1.9212872683468143}
[-92.64999999999975, -92.64999999999958, -92.64999999999979, -92.64999999999986, -92.64999999999954, -92.64999999999921, -92.64999999999968, -92.64999999999968, -92.64999999999934, -92.64999999999985, -92.64999999999942, -92.64999999999954, -92.64999999999975, -92.64999999999965, -92.64999999999942, -92.64999999999978, -92.6499999999997, -92.64999999999964, -92.64999999999898, -92.64999999999974, -92.6499999999996, -92.64999999999968, -92.6499999999997, -92.64999999999938, -92.64999999999942, -92.64999999999958, -92.64999999999974, -92.64999999999962, -92.64999999999972, -92.64999999999917, -92.64999999999962, -92.64999999999965, -92.64999999999964, -92.64999999999951, -92.64999999999988, -92.6499999999993, -92.64999999999985, -92.64999999999941, -92.64999999999976, -92.64999999999975, -92.64999999999954, -92.64999999999965, -92.6499999999997, -92.64999999999975, -92.64999999999982, -92.64999999999945, -92.64999999999955, -92.64999999999945, -92.64999999999968, -92.64999999999942];10;1;{'far_enough': 1.95335474849955, 'generations': 2, 'level_limit': 2, 'meataepoch2': 26, 'mutation1': 1.7203553831925382, 'mutation2': 0.39995985762633085, 'pop1': 25, 'pop2': 20, 'sample_dev2': 0.551934803483498}
[2147483647.0, 2147483647.0, 2147483647.0, -92.64999999978342, 2147483647.0, 2147483647.0, 2147483647.0, -92.64999999999456, 2147483647.0, -92.64999999999999, -92.64999999999141, -92.64999998010931, 2147483647.0, 2147483647.0, 2147483647.0, 2147483647.0, 2147483647.0, 2147483647.0, -92.64999999997559, 2147483647.0, 2147483647.0, 2147483647.0, -92.65, 2147483647.0, -92.64999999999856, 2147483647.0, 2147483647.0, 2147483647.0, -92.64999999999999, 2147483647.0, 2147483647.0, -92.64999999994181, 2147483647.0, 2147483647.0, -92.64999999862745, 2147483647.0, 2147483647.0, 2147483647.0, 2147483647.0, -92.64999999998169, -92.64999999998649, 2147483647.0, 2147483647.0, 2147483647.0, 2147483647.0, -92.6499999999995, 2147483647.0, 2147483647.0, -92.64999999999374, 2147483647.0];10;1;{'far_enough': 2.20972767944987, 'generations': 9, 'level_limit': 2, 'meataepoch2': 8, 'meataepoch3': 130, 'mutation1': 0.5834825926913176, 'mutation2': 0.917811459581891, 'pop1': 21, 'pop2': 23, 'sample_dev2': 2.652635604024761, 'sigma3': 0.16576677403443485}
[-92.64999999999881, -92.64999999999925, -92.64999999999986, -92.64999999999903, 2147483647.0, 2147483647.0, -92.64999999999904, -92.64999999999958, -92.64999999999995, -92.65, -92.64999999999954, -92.64999999999854, 2147483647.0, 2147483647.0, -92.64999999999998, 2147483647.0, 2147483647.0, 2147483647.0, -92.64999999999904, -92.64999999999965, -92.64999999999917, -92.64999999999951, -92.64999999999702, -92.64999999999978, -92.64999999999898, 2147483647.0, -92.64999999999995, -92.64999999999978, -92.64999999999999, -92.64999999999974, -92.6499999999996, -92.64999999999984, -92.64999999999966, -92.64999999999993, -92.64999999999954, -92.6499999999994, -92.64999999999951, -92.64999999999998, -92.64999999999893, -92.64999999999998, -92.64999999999998, -92.6499999999952, -92.64999999999996, -92.64999999999995, -92.64999999999974, -92.64999999999984, -92.64999999999814, -92.64999999999998, -92.64999999999931, -92.64999999999887];10;1;{'far_enough': 1.9817525303803774, 'generations': 3, 'level_limit': 2, 'meataepoch2': 5, 'meataepoch3': 95, 'mutation1': 0.38602866275134595, 'mutation2': 0.9374367151236389, 'pop1': 21, 'pop2': 20, 'sample_dev2': 0.38113288249545785, 'sigma3': 0.47340375602062457}
[-78.98998568849902, -78.98979399475989, -78.98997128514613, -78.98870543903371, -78.98996817863198, -78.98999632919097, -78.98991314194937, -78.98960423848403, -78.98990234165905, -78.98626637358917, -78.98985492699506, -78.9899905215971, -78.98998541459565, -78.98997172012335, -78.98907688949646, -78.98988810868974, -78.98996835679917, -78.98984677126623, -78.98999278690272, -78.98998354007263, -78.98939910618873, -78.98999446988775, -78.98993757510641, -78.98999151194069, -78.9886745537855, -78.98985738965239, -78.9899909394623, -78.98972842062781, -78.98998746733672, -78.98994325884009, -78.98999599060527, -78.98987167570132, -78.98992652769289, -78.98968576319979, -78.98995418077017, -78.98996726353555, -78.98992152748217, -78.98995467788282, -78.98906166587821, -78.98994346315672, -78.98999213456577, -78.98971916018972, -78.98995492419637, -78.98870676977002, -78.98992398106365, -78.98984612206833, -78.98999259405637, -78.9898180629514, -78.98992318697402, -78.98954972897266];10;10;{'far_enough': 1.2433273960685292, 'generations': 3, 'level_limit': 4, 'meataepoch2': 9, 'mutation1': 0.5652457867693002, 'mutation2': 0.4196639437372184, 'pop1': 27, 'pop2': 29, 'sample_dev2': 1.433035817365962}
